id,nome_completo,nome_urna,nome_social,numero,cargo,partido_sigla,partido_nome,coligacao,coligacao_composicao,situacao_eleitoral,situacao_candidatura,genero,grau_instrucao,cor_raca,uf,codigo_ue,unidade_eleitoral
250002530230,ANDERSON DAMASCENO DIVINO,ANDERSON DAMASCENO,#NULO,30320,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530191,ANDRESSA MAYANNY DA SILVA LIMA,ANDRESSA MAYANNY,#NULO,30144,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530197,ANSELMO DUARTE DE SOUZA,ANSELMO DE SOUZA,#NULO,30800,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530272,AUGUSTO DUARTE MOREIRA NETO,AUGUSTO DUARTE,#NULO,30633,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530270,LUÍS ALBERTO VAZ,BETO VAZ,#NULO,30100,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530246,WAGNER DE BRITO TEIXEIRA,BRITO,#NULO,30033,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530232,BRUNO RIBEIRO GODINHO,BRUNO GODINHO,#NULO,30722,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530226,CAIO HENRIQUE DOS SANTOS SILVA,CAIO FOLHA,#NULO,30321,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002530227,CARLO CAUTI,CARLO CAUTI,#NULO,30007,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530192,MÁRCIO FRANCISCO CAVUTO,CAVUTO,#NULO,30230,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530235,CELINA MARTINS RAMALHO,CELINA RAMALHO,#NULO,30501,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530185,CÍCERA APARECIDA JACINTO VEDESCHI,CICINHA NEVES,#NULO,30025,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530243,WAGNER TADEU SILVA PRADO,CORONEL PRADO,#NULO,30001,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530275,CÁSSIA MUSSULINI,CÁSSIA MUSSULINI,#NULO,30014,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530223,FRANCISCO CARLOS AGUIAR DEL POENTE,DELEGADO DEL POENTE,#NULO,30121,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530251,HELIO KRAKAUER,DR HELIO KRAKAUER,#NULO,30018,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530201,VANESSA CRISTINA CUSTODIO,DRA. VANESSA CUSTODIO,#NULO,30024,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530224,EDMILSON FONSECA FILHO,EDMILSON FONSECA FILHO,#NULO,30044,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530190,ELIZIANA TAVEIRA DA SILVA,ELIZ TAVEIRA,#NULO,30400,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530259,ELTON TONY SOUZA PONDÉ COELHO,ELTON PONDÉ,#NULO,30004,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530252,EMERSON RODRIGUES ROSA,EMERSON ROSA,#NULO,30202,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530265,CATHARINA CECHINATTO DE DONATO,ENG. CATHARINA DONATO,#NULO,30777,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530189,MARIA EUNICE NEVES DO NASCIMENTO,EUNICE NEVES,#NULO,30701,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530212,FERNANDO BRUDER TEODORO,FERNANDO BRUDER DA ALPHA,#NULO,30150,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530204,FILIPE ALVES BRIZOLLA,FILIPE BRIZOLLA AGORA É A HORA,#NULO,30318,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530218,LUIZ FILIPE LEME DE SOUZA,FILIPÃO,#NULO,30015,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530181,FRANCISCO ALVES DE SOUSA,FRANCISCO ALVES DE SOUSA,#NULO,30704,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530260,FREDERICO BRAUN DAVILA,FREDERICO D AVILA,#NULO,30333,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530194,FRANCISCO GABRIEL GALEGO LIMA,GALEGO LIMA,#NULO,30544,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530250,ROGERIO DOMINGUES GAMEIRO,GAMEIRO,#NULO,30533,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530268,GERSON DOS SANTOS PIRES,GERSON PIRES,#NULO,30111,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530249,GISELE PRISCILA RAMOS DA SILVA,GI DA ENFERMAGEM,#NULO,30180,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PRETA,SP,SP,SÃO PAULO
250002530198,GILBERTO APARECIDO DA SILVA,GILBERTO SILVA,#NULO,30010,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530206,GIOVANNI NICOLETTI,GIOVANNI NICOLETTI,#NULO,30900,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530214,GUSTAVO FONTANA ANDOLPHO,GUSTAVO ANDOLPHO,#NULO,30019,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530271,ALCINDO AUGUSTO FERRARI,GUTO FERRARI,#NULO,30101,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530186,CARLOS HENRIQUE BARBOSA DE OLIVEIRA,HENRIQUE DE OLIVEIRA,#NULO,30221,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002530239,HENRIQUE KRIGNER LAINO,HENRIQUE KRIGNER LAINO,#NULO,30123,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530219,HIGMAR DA SILVA LOPES,HIGMAR LOPES,#NULO,30222,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530228,IGOR RICARDO HINOJOSA SANCHES,IGOR SANCHES,#NULO,30326,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530209,MARCIO DA SILVA SANTOS,INSPETOR MÁRCIO SILVA,#NULO,30191,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530188,IZAIAS CEZAR DE OLIVEIRA LIMA,IZAIAS OLIVEIRA,#NULO,30122,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530240,JADIEL DE SOUSA MORAES,JADIEL MORAES,#NULO,30703,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530184,JUSEMARA DE OLIVEIRA,JUCYMARA RANGEL,#NULO,30644,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530195,KATIA TORNELLI SALIM,KÁTIA TORNELLI,#NULO,30456,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530254,LAIS HELENA PINHEIRO LIMA E SILVA,LAIS LIMA,#NULO,30334,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530210,LARISSA REGINA OLIVEIRA SAAVEDRA,LARISSA SAAVEDRA,#NULO,30067,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002530229,LEOPOLDO PENTEADO BUTKIEWICZ,LEO BUTKIEWICZ,#NULO,30000,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530255,LILIANE MATIAS DE ALMEIDA,LILIANE ALMEIDA,#NULO,30457,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530261,LINCOLN VIEIRA BAILHÃO,LINCOLN BAILHÃO,#NULO,30133,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002530183,LUIZ CARLOS DIAS,LUIZ DOS CONDOMINIOS,#NULO,30088,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530257,LEDA PIRES CORREA,LÊDA PIRES,#NULO,30442,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530238,ALEXANDRE HOIO DE SOUZA,MAJOR HOIO,#NULO,30022,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530248,MARCELA GOMES FERREIRA,MARCELA GOMES FERREIRA,#NULO,30330,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530258,MARCELO FARO,MARCELO FARO,#NULO,30066,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530256,MARCIA HELENA CAPRARO,MARCIA CAPRARO,#NULO,30702,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530200,MARCOS ANTONIO DE ALCÂNTARA PIRES,MARCOS ALCÂNTARA,#NULO,30556,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530216,MARCOS ANTONIO HOMSI GARCIA,MARCOS HOMSI,#NULO,30011,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530182,MARIA DE JESUS RODRIGUES SORIANO,MARI SORIANO,#NULO,30070,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530220,MIQUÉIAS SOARES DE ANDRADE,MIQUÉIAS SOARES,#NULO,30077,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002530274,MONICA RAMIRES FERRAZ CURY,MÔNICA CURY,#NULO,30030,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530231,ADINALDO DE ALMEIDA RIOS,NANDO RIOS SURDO,#NULO,30666,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530196,DIRCEU PUCHARELLI,PASTOR DIRCEU,#NULO,30678,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530208,PATRÍCIA MODESTO,PATRÍCIA MODESTO,#NULO,30023,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530225,PEDRO HENRIQUE DE SOUZA LIMA,PEDRO LIMA,#NULO,30153,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530267,PEDRO SUPLICY DE BARROS BARRETO,PEDRO SUPLICY,#NULO,30013,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530262,HAROLDO LUIZ NOGUEIRA DA SILVA,PROF. HAROLDO NOGUEIRA,#NULO,30430,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530205,JOÃO FRANCISCO TAMAYO,PROFESSOR TAMAYO,#NULO,30771,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530273,ELISA DE OLIVEIRA COELHO MANOEL,PROFESSORA ELISA,#NULO,30012,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530236,RAFAEL GEDEON IZAR,RAFAEL IZAR,#NULO,30337,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530211,RENATA DE BARROS CAMARGO BARBONE CALDEIRA DE CASTEL-BRANCO,RENATA CASTEL-BRANCO,#NULO,30002,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530202,RENATO VIEIRA DOS SANTOS,RENATO VIEIRA 30,#NULO,30026,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530263,RICARDO RAMOS,RICARDO F. RAMOS,#NULO,30027,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530234,RICARDO ROGERIO MEIRELLES,RICARDO MEIRELLES,#NULO,30500,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530199,ROBERTO LUIZ DO NASCIMENTO,ROBERTO NASCIMENTO,#NULO,30505,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530193,ANDRÉ ELIAS RODINI LUIZ,RODINI,#NULO,30888,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530203,RONALDO SANTOS ESTIMA JÚNIOR,RONALDO ESTIMA,#NULO,30212,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,SP,SP,SÃO PAULO
250002530264,RONALDO GALDINO DOS SANTOS,RONALDO GALDINO,#NULO,30445,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530244,LUCIANO SERGIO PARRA E SILVA,SARGENTO PARRA,#NULO,30380,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530217,SAULO DE TARSO DA COSTA SILVA FREITAS,SAULO DE FREITAS,#NULO,30600,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530241,SILVIA REGINA DE LUCA BESERRA,SILVIA DE LUCA,#NULO,30200,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,PARDA,SP,SP,SÃO PAULO
250002530253,SOLANGE CORDEIRO VILLAS BÔAS,SOL VILLAS BOAS,#NULO,30017,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530233,TATIANA CRISTINA MELCHIORI MAFRA CARUSO,TATI BRONZE,#NULO,30003,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR INCOMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530187,TATIANA SIMAIA BARBOSA MALHEIROS,TATI MALHEIROS,#NULO,30130,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530245,THAIS ELENA BATTAGLIN PEREIRA DE CAMPOS,THAIS CAMPOS,#NULO,30707,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530237,THEREZA CHRISTINA FARIA LIMA,THEREZA FARIA LIMA,#NULO,30444,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530207,SILVANA NUNES DI FELICE CUNHA,TININHA,#NULO,30102,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530215,ERIVELTON MARCOS PROÊNCIO,TON PROÊNCIO,#NULO,30300,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530242,VALDIVIA DOS SANTOS PASSONI,VALDIVIA PASSONI,#NULO,30369,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530266,VANESSA FERREIRA SANT ANNA,VANESSA SANTANA MÃE LEOA,#NULO,30038,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,FEMININO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002530269,AURÉLIO ALVES HILA GIMENES,VETERANO GIMENES,#NULO,30190,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PARDA,SP,SP,SÃO PAULO
250002530213,WARLEI DE FARIA,WARLEI FININHO,#NULO,30789,DEPUTADO ESTADUAL,NOVO,PARTIDO NOVO,PARTIDO ISOLADO,NOVO,#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
250002536856,EMERSON MARCIO VITALINO,EMERSON OSASCO,#NULO,65777,DEPUTADO ESTADUAL,PCDOB,PARTIDO COMUNISTA DO BRASIL,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,PRETA,SP,SP,SÃO PAULO
250002536855,GUILHERME SPADARI BIANCO,GUILHERME BIANCO,#NULO,65000,DEPUTADO ESTADUAL,PCDOB,PARTIDO COMUNISTA DO BRASIL,FEDERAÇÃO,FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),#NULO,#NE,MASCULINO,SUPERIOR COMPLETO,BRANCA,SP,SP,SÃO PAULO
